id	x	y	riistajalajiNimi
679	292292.392	6827337.953	Valkohntpeura
680	310441.638	6712297.668	Valkohntpeura
681	223223.633	6844663.209	Valkohntpeura
682	209601.646	6840087.721	Metskauris
683	214819.661	6846270.465	Metskauris
684	209738.588	6840192.325	Metskauris
685	309512.589	6732014.774	Valkohntpeura
686	350124.116	6739894.738	Valkohntpeura
687	355899.063	6730524.143	Valkohntpeura
688	316519.076	6795858.236	Valkohntpeura
689	443717.631	6900495.479	Metskauris
690	441705.399	6934338.728	Metskauris
691	531615.747	6944645.626	Hirvi
692	329726.098	6660959.947	Metskauris
693	199083.414	6683285.339	Metskauris
694	404161.294	6760918.654	Valkohntpeura
695	579863.828	6761974.673	Metskauris
696	287748.612	6725384.127	Valkohntpeura
697	265001.046	6844954.545	Hirvi
698	237271.895	7011089.721	Hirvi
699	513130.233	7090634.331	Hirvi
700	269090.356	6751673.297	Valkohntpeura
701	222592.002	6682919.706	Metskauris
702	580672.551	6933601.908	Hirvi
703	318717.38	6772120.586	Valkohntpeura
704	198876.272	6736271.563	Valkohntpeura
705	289356.432	6705324.172	Valkohntpeura
706	410203.57	7060809.52	Hirvi
707	254917.721	6665585.085	Valkohntpeura
708	489095.204	7507475.225	Hirvi
709	448033.543	6728153.08	Metskauris
710	386498.804	6721766.536	Hirvi
711	279871.775	6805939.729	Metskauris
712	428016.622	7185661.8	Metskauris
713	417194.774	7274014.637	Metskauris
714	580791.261	6761142.611	Valkohntpeura
715	392229.891	6779493.045	Valkohntpeura
716	203869.611	6972509.521	Metskauris
717	287909.989	6770601.701	Valkohntpeura
718	381615.252	7364780.726	Metskauris
719	433334.248	7010356.779	Hirvi
720	310047.787	6698460.018	Metskauris
721	250923.345	6669787.958	Valkohntpeura
722	239519.723	6823921.503	Valkohntpeura
723	285000.996	6681988.499	Valkohntpeura
724	234352.959	6771101.421	Hirvi
725	519792.384	7414267.946	Hirvi
726	440360.124	7377052.534	Metskauris
727	223220.401	6844688.41	Valkohntpeura
728	376727.101	6731279.761	Metskauris
729	456439.841	6851686.026	Hirvi
730	407795.15	6705710.471	Valkohntpeura
731	264242.801	6692387.012	Valkohntpeura
732	281555.385	6761518.441	Valkohntpeura
733	290032.103	6757620.469	Valkohntpeura
734	299948.675	6742455.773	Valkohntpeura
735	221431.742	6703068.943	Metskauris
736	331784.717	6668743.82	Valkohntpeura
737	242276.38	6803906.231	Metskauris
738	350897.589	6992770.583	Metspeura
739	379547.106	6879226.651	Metskauris
740	290080.662	6810779.054	Valkohntpeura
741	363458.03	6726358.232	Valkohntpeura
742	503867.733	7081292.022	Hirvi
743	205430.177	6722596.595	Valkohntpeura
744	315324.564	6778372.073	Valkohntpeura
745	311431.113	6773681.747	Valkohntpeura
746	287627.709	6754493.264	Valkohntpeura
747	316614.256	6799125.161	Valkohntpeura
748	309325.277	6796105.728	Valkohntpeura
749	258872.46	6707151.155	Metskauris
750	192009.044	6725488.294	Metskauris
751	433856.555	6905877.077	Metskauris
752	433080.702	6918519.744	Valkohntpeura
753	224128.524	6713145.968	Valkohntpeura
754	451613.887	6850919.022	Hirvi
755	411475.054	6775753.104	Valkohntpeura
756	452028.56	6815677.856	Hirvi
757	411053.971	6774780.21	Valkohntpeura
758	277510.475	6688208.954	Valkohntpeura
759	330170.479	6789726.537	Valkohntpeura
760	360959.972	6702194.896	Hirvi
761	363799.428	6704648.951	Valkohntpeura
762	315280.339	6813215.472	Valkohntpeura
763	399659.021	6822893.928	Valkohntpeura
764	490418.872	6750916.697	Metskauris
765	282963.413	6700974.69	Metskauris
766	282416.219	6702858.033	Metskauris
767	328813.983	6785139.66	Valkohntpeura
768	322598.834	6786155.459	Valkohntpeura
769	212587.954	6718755.854	Valkohntpeura
770	288169.001	6682023.378	Valkohntpeura
771	479380.593	7318383.936	Metskauris
772	346294.549	6668912.728	Valkohntpeura
773	199554.404	6743877.026	Valkohntpeura
774	346442.892	6668879.663	Valkohntpeura
775	521596.889	6793674.824	Valkohntpeura
776	481390.143	7054099.347	Valkohntpeura
777	209645.675	6840618.266	Metskauris
778	286250.148	6774395.337	Valkohntpeura
779	389889.888	7311707.238	Hirvi
780	586537.159	7436447.845	Metskauris
781	369024.016	6804292.151	Hirvi
782	363484.749	6760729.148	Metskauris
783	224564.448	6868848.373	Hirvi
784	290377.556	6678381.678	Valkohntpeura
785	579788.744	7106677.951	Metspeura
786	448530.2	7649640.457	Hirvi
787	354136.346	6737785.447	Valkohntpeura
788	545378.392	7001807.89	Hirvi
789	316242.539	6778898.987	Valkohntpeura
790	236462.117	6802465.036	Valkohntpeura
791	357603.836	6992545.369	Metspeura
792	219336.059	6706053.225	Valkohntpeura
793	459312.502	6727034.007	Metskauris
794	313450.77	6799698.587	Valkohntpeura
795	316687.949	6799220.754	Valkohntpeura
796	284523.035	7051967.16	Hirvi
797	233324.885	7010793.716	Hirvi
798	264046.704	6766454.489	Valkohntpeura
799	258980.458	6674429.926	Valkohntpeura
800	251713.864	6671165.897	Metskauris
801	285379.908	6805736.549	Metskauris
802	277850.369	6805144.903	Metskauris
803	263242.672	6767040.669	Valkohntpeura
804	297182.045	6725279.436	Valkohntpeura
805	305266.58	6721353.307	Valkohntpeura
806	304719.714	6720966.086	Valkohntpeura
807	282619.804	6700864.57	Metskauris
808	244123.763	6698808.957	Metskauris
809	218138.427	6718912.719	Valkohntpeura
810	231194.326	6774172.049	Valkohntpeura
811	283866.99	6797649.608	Valkohntpeura
812	305145.664	6758930.674	Metskauris
813	391059.653	7313292.102	Hirvi
814	610496.743	6818928.183	Hirvi
815	270912.37	6787635.156	Metskauris
816	309399.767	6782214.104	Valkohntpeura
817	356514.123	6893325.912	Hirvi
818	446111.12	6704807.242	Valkohntpeura
819	237042.861	6787240.287	Metskauris
820	233731.287	6815877.494	Metskauris
821	263281.986	6678572.101	Metskauris
822	415884.136	6713412.599	Valkohntpeura
823	236061.02	6823755.655	Valkohntpeura
824	479385.143	7318357.822	Metskauris
825	458929.983	6858846.224	Valkohntpeura
826	253202.418	6727261.65	Hirvi
827	233907.479	6999752.532	Metskauris
828	275012.018	6783229.188	Valkohntpeura
829	456265.269	6851424.452	Hirvi
830	356877.169	6712216.982	Valkohntpeura
831	450484.206	7377884.28	Metskauris
832	438395.175	7346247.01	Hirvi
833	292143.729	6736513.294	Valkohntpeura
834	359118.398	6721990.923	Valkohntpeura
835	292016.454	6736459.019	Valkohntpeura
836	215696.627	6786824.98	Valkohntpeura
837	215152.104	6806787.315	Valkohntpeura
838	447154.989	6825575.524	Metskauris
839	215901.05	6734946.079	Valkohntpeura
840	283043.351	6702205.913	Metskauris
841	208426.281	6774751.188	Metskauris
842	521360.296	6744371.169	Hirvi
843	371125.441	6736360.576	Valkohntpeura
844	290043.835	6757626.691	Valkohntpeura
845	332976.665	6781585.039	Valkohntpeura
846	357415.698	6712025.108	Valkohntpeura
847	215447.415	6786855.443	Valkohntpeura
848	206827.955	6795640.695	Valkohntpeura
849	206672.055	6792130.573	Metskauris
850	223591.527	6713216.447	Valkohntpeura
851	466642.547	7365848.783	Hirvi
852	355288.178	6712339.095	Valkohntpeura
853	357486.381	6712017.223	Valkohntpeura
854	222436.072	6770054.366	Valkohntpeura
855	282628.101	6803304.015	Valkohntpeura
856	339959.433	6674333.683	Valkohntpeura
857	273602.637	6678072.191	Valkohntpeura
858	316188.008	6799187.852	Valkohntpeura
859	214896.19	6734562.527	Metskauris
860	301218.782	6779290.241	Valkohntpeura
861	359168.932	6795700.877	Valkohntpeura
862	199443.867	6735044.804	Valkohntpeura
863	376632.577	6943703.595	Hirvi
864	501422.816	7735394.4	Hirvi
865	223430.592	6713200.015	Valkohntpeura
866	243716.559	6802702.312	Metskauris
867	580428.734	7424188.694	Hirvi
868	450225.019	6840310.214	Metskauris
869	244048.806	6698946.147	Hirvi
870	222196.434	6713348.035	Metskauris
871	266248.703	6720850.276	Valkohntpeura
872	241597.76	6823918.264	Valkohntpeura
873	227313.072	6713751.123	Metskauris
874	221524.788	6713453.8	Valkohntpeura
875	282653.18	6701958.113	Metskauris
876	507817.614	7272418.957	Metskauris
877	341166.515	6748076.569	Hirvi
878	295223.318	6787348.847	Valkohntpeura
879	326991.442	6712775.613	Valkohntpeura
880	303355.027	6722800.46	Valkohntpeura
881	212919.22	6718480.776	Valkohntpeura
882	413905.638	6757590.444	Valkohntpeura
883	222444.662	6831255.536	Metskauris
884	340073.374	6770647.36	Hirvi
885	484566.905	6720464.87	Villisika
886	303663.089	6778967.549	Valkohntpeura
887	490319.119	7155271.134	Metspeura
888	292244.797	6828813.638	Valkohntpeura
889	365033.372	7407365.332	Metskauris
890	300391.287	6743343.1	Metskauris
891	245073.673	6762920.609	Valkohntpeura
892	255612.838	6770951.31	Valkohntpeura
893	245539.621	6780731.654	Metskauris
894	292265.197	6865064.068	Metskauris
895	237392.408	6787743.34	Metskauris
896	297003.143	6708979.895	Metskauris
897	329665.765	6660966.827	Valkohntpeura
898	341170.09	6998325.588	Metspeura
899	406537.161	6855998.715	Metskauris
900	212090.68	6681658.625	Valkohntpeura
901	246824.274	6755952.619	Valkohntpeura
902	480369.512	7059524.561	Metskauris
903	403489.095	6705084.384	Valkohntpeura
904	199270.284	6762849.199	Valkohntpeura
905	270375.737	6724924.424	Valkohntpeura
906	317098.931	6964060.155	Valkohntpeura
907	310862.323	6721367.374	Valkohntpeura
908	211994.337	6859778.93	Metskauris
909	205732.399	6721833.879	Metskauris
910	242378.909	6803813.1	Valkohntpeura
911	275510.02	6716354.011	Valkohntpeura
912	236103.84	6709904.151	Metskauris
913	265206.002	6759328.012	Valkohntpeura
914	331145.721	6965351.74	Hirvi
915	525941.951	6869636.675	Hirvi
916	200985.596	6726592.636	Metskauris
917	240064.322	7003877.318	Hirvi
918	281948.902	6772207.481	Valkohntpeura
919	339804.054	6663041.785	Valkohntpeura
920	361035.342	6702316.465	Valkohntpeura
921	282611.861	6774761.06	Valkohntpeura
922	456469.021	7131814.009	Hirvi
923	412723.162	6756743.846	Hirvi
924	351188.045	6727154.625	Valkohntpeura
925	207127.26	6903316.145	Metskauris
926	378570.87	6773752.513	Hirvi
927	219297.884	6785171.24	Metskauris
928	304484.426	6815285.92	Valkohntpeura
929	303961.853	6811975.477	Valkohntpeura
930	303961.502	6811975.369	Valkohntpeura
931	291688.009	6824111.995	Metskauris
932	222547.433	6831306.771	Metskauris
933	439195.704	7183155.138	Metskauris
934	321356.103	6853469.745	Valkohntpeura
935	405708.443	6852731.271	Valkohntpeura
936	249380.645	7013454.752	Hirvi
937	310142.737	6780767.229	Valkohntpeura
938	319153.546	7020700.387	Metspeura
939	327589.149	6867084.057	Metskauris
940	198931.318	6683193.607	Valkohntpeura
941	216648.262	7022121.317	Valkohntpeura
942	203224.828	6966477.681	Metskauris
943	223037.859	6713198.598	Valkohntpeura
944	228987.628	6734659.842	Valkohntpeura
945	229920.301	6713771.061	Valkohntpeura
946	226496.046	6710283.758	Metskauris
947	207585.348	6975649.586	Metskauris
948	226295.853	6736123.413	Metskauris
949	222220.582	6747409.417	Valkohntpeura
950	405420.902	7414202.497	Hirvi
951	347191.569	6987493.725	Metskauris
952	223458.93	6841273.413	Valkohntpeura
953	202470.698	6787332.481	Metskauris
954	215946.204	6805044.371	Hirvi
955	211563.546	6789380.864	Valkohntpeura
956	383765.765	6967704.444	Metskauris
957	349158.936	6758318.592	Valkohntpeura
958	370142.467	6736193.076	Metskauris
959	461141.603	6730406.989	Metskauris
960	302230.663	6902212.087	Metskauris
961	395344.289	6974240.233	Hirvi
962	455446.903	7698381.699	Hirvi
963	324769.941	6653345.927	Metskauris
964	309670.624	6659320.608	Valkohntpeura
965	422133.385	7182605.16	Hirvi
966	584957.316	6808685.452	Hirvi
967	349934.74	6710779.34	Valkohntpeura
968	246336.925	6696073.949	Metskauris
969	549520.566	7127292.222	Hirvi
970	276928.624	7040633.045	Hirvi
971	308956.351	6658599.751	Valkohntpeura
972	434045.48	6947086.01	Metskauris
973	224571.241	6727319.022	Valkohntpeura
974	622214.565	6854371.385	Metskauris
975	276833.88	6671801.286	Metskauris
976	319107.35	6797201.631	Valkohntpeura
977	311641.1	6799189.949	Valkohntpeura
978	300570.201	6805961.29	Valkohntpeura
979	355317.974	6747932.363	Valkohntpeura
980	252513.112	7017368.253	Metskauris
981	374604.893	6736617.874	Valkohntpeura
982	257915.457	6736281.779	Valkohntpeura
983	321636.026	7092027.061	Hirvi
984	246054.543	6709323.146	Metskauris
985	363858.848	6704735.577	Valkohntpeura
986	227890.598	6722549.369	Valkohntpeura
987	322864.132	6794217.003	Valkohntpeura
988	237072.326	6715949.729	Valkohntpeura
989	223785.99	6713227.034	Metskauris
990	275728.449	6762678.647	Valkohntpeura
991	272043.821	6764745.709	Valkohntpeura
992	210891.06	6811197.977	Valkohntpeura
993	290907.959	6759069.612	Valkohntpeura
994	274188.643	6744075.666	Valkohntpeura
995	278933.772	6749664.824	Valkohntpeura
996	276074.979	6745913.511	Valkohntpeura
997	276058.909	6745891.401	Valkohntpeura
998	309765.381	6732463.106	Valkohntpeura
999	223745.723	6713226.817	Metskauris
1000	523617.664	7399102.969	Metskauris
1001	495387.894	6836880.977	Hirvi
1002	401619.886	6693101.333	Valkohntpeura
1003	324987.864	6794145.934	Metskauris
1004	324204.13	6788965.056	Valkohntpeura
1005	331844.391	6668993.25	Valkohntpeura
1006	219330.481	6711194.584	Valkohntpeura
1007	216586.969	6718869.601	Valkohntpeura
1008	214609.31	6718299.633	Valkohntpeura
1009	293500.514	6808509.674	Valkohntpeura
1010	227543.655	6713946.449	Metskauris
1011	433023.593	6800442.427	Metskauris
1012	403086.873	6907702.402	Valkohntpeura
1013	352718.044	6738788.428	Valkohntpeura
1014	443900.323	7379578.164	Metskauris
1015	289503.475	6700032.419	Metskauris
1016	235190.833	6849227.471	Metskauris
1017	244802.391	6840056.751	Valkohntpeura
1018	377158.864	6686313.531	Metskauris
1019	292112.217	6736499.832	Valkohntpeura
1020	561556.91	6747906.163	Valkohntpeura
1021	343166.734	6820272.092	Metskauris
1022	235212.706	6799247.827	Metskauris
1023	386509.595	6718284.463	Valkohntpeura
1024	233549.203	7010945.488	Metskauris
1025	239516.153	6823921.474	Valkohntpeura
1026	223525.278	6819791.23	Metskauris
1027	232999.549	7012528.017	Metskauris
1028	233126.262	7012395.513	Metskauris
1029	233126.262	7012395.513	Metskauris
1030	265332.327	6736480.018	Valkohntpeura
1031	354448.831	6704810.637	Metskauris
1032	434559.188	6899014.1	Metskauris
1033	235163.339	6699723.491	Valkohntpeura
1034	262223.504	6721608.709	Valkohntpeura
1035	364943.535	6763930.656	Metskauris
1036	292569.907	6736673.368	Valkohntpeura
1037	244091.131	6698918.109	Metskauris
1038	256661.429	6672514.352	Valkohntpeura
1039	451268.625	6702555.558	Metskauris
1040	219116.582	6753670.976	Hirvi
1041	280780.533	6773007.539	Valkohntpeura
1042	370522.462	7440599.984	Hirvi
1043	488999.093	6706674.065	Metskauris
1044	386141.922	6740615.778	Valkohntpeura
1045	292688.793	6778358.138	Valkohntpeura
1046	455667.375	6956626.892	Hirvi
1047	277418.463	6965126.43	Metskauris
1048	236220.287	6802066.063	Metskauris
1049	325170.915	6794906.83	Valkohntpeura
1050	273897.777	6789885.015	Valkohntpeura
1051	332000.248	6669279.498	Valkohntpeura
1052	257959.247	7018312.118	Valkohntpeura
1053	258148.456	7018361.929	Hirvi
1054	411959.587	7066806.859	Metskauris
1055	349583.313	6711472.508	Metskauris
1056	320436.919	6795414.379	Valkohntpeura
1057	309196.178	6796080.125	Valkohntpeura
1058	207601.46	6975634.403	Metskauris
1059	601316.627	7043589.756	Hirvi
1060	383961.83	6746892.292	Valkohntpeura
1061	246499.52	6695794.867	Valkohntpeura
1062	366215.279	6707822.391	Valkohntpeura
1063	302685.265	6805292.589	Valkohntpeura
1064	202646.621	6754867.933	Metskauris
1065	229200.664	6996061.464	Metskauris
1066	400096.066	6712075.329	Metskauris
1067	243954.655	6653631.42	Valkohntpeura
1068	401592.606	6693086.94	Valkohntpeura
1069	282945.218	6718044.574	Valkohntpeura
1070	355069.981	6748260.469	Valkohntpeura
1071	280062.85	6825894.477	Valkohntpeura
1072	217973.402	7023375.454	Valkohntpeura
1073	198776.988	6740814.813	Valkohntpeura
1074	362700.952	6727056.893	Valkohntpeura
1075	222406.762	6831239.228	Metskauris
1076	375778.252	6735728.15	Valkohntpeura
1077	374667.523	6735792.838	Valkohntpeura
1078	374574.936	6735831.313	Valkohntpeura
1079	511633.44	7008116.938	Metskauris
1080	365759.334	7408035.125	Metskauris
1081	372266.904	6704745.154	Valkohntpeura
1082	330606.013	6798445.16	Hirvi
1083	186191.176	6722276.095	Valkohntpeura
1084	518085.865	6714569.116	Hirvi
1085	424790.888	6779995.253	Metskauris
1086	271265.111	6724506.733	Valkohntpeura
1087	541298.103	7125476.703	Metskauris
1088	272029.042	6723917.197	Valkohntpeura
1089	222830.211	6682895.634	Valkohntpeura
1090	437237.512	6957226.939	Metskauris
1091	296755.868	6713175.437	Hirvi
1092	258833.599	6709536.77	Valkohntpeura
1093	346594.318	6815017.221	Valkohntpeura
1094	291174.796	6758264.119	Valkohntpeura
1095	460332.466	6858016.718	Hirvi
1096	362381.459	6720809.865	Metskauris
1097	442063.43	6932644.669	Metskauris
1098	242254.186	6803926.13	Metskauris
1099	289819.986	7073945.656	Metskauris
1100	411624.577	6910531.926	Hirvi
1101	289791.761	7075551.197	Metskauris
1102	441491.376	6756657.944	Valkohntpeura
1103	216579.255	6756867.979	Metskauris
1104	512899.972	7067399.349	Hirvi
1105	219572.353	6956141.414	Metskauris
1106	408712.11	6843766.997	Valkohntpeura
1107	198309.759	6753566.103	Metskauris
1108	265398.421	6759334.068	Valkohntpeura
1109	255812.086	7004359.796	Hirvi
1110	291785.398	6824305.826	Metskauris
1111	531306.798	6945282.981	Metskauris
1112	233510.795	6706764.933	Metskauris
1113	286828.85	6755497.428	Valkohntpeura
1114	240566.147	6757769.804	Valkohntpeura
1115	209108.545	6750917.83	Hirvi
1116	209484.228	6787156.714	Metskauris
1117	282846.319	6730624.515	Valkohntpeura
1118	392958.363	7291452.255	Hirvi
1119	402325.988	6826447.299	Metskauris
1120	232077.394	6721211.242	Valkohntpeura
1121	325025.374	6793723.499	Valkohntpeura
1122	250267.333	6789988.031	Valkohntpeura
1123	325047.738	6793615.946	Valkohntpeura
1124	323924.122	6788612.47	Valkohntpeura
1125	233059.343	6787533.469	Valkohntpeura
1126	510210.003	6718768.825	Metskauris
1127	413226.719	7280683.141	Hirvi
1128	500758.008	6713778.427	Metskauris
1129	555075.843	7121634.277	Hirvi
1130	449620.818	7313955.867	Hirvi
1131	499800.975	7741941.674	Hirvi
1132	348478.36	6866813.412	Metskauris
1133	523649.607	7399065.187	Metskauris
1134	219953.397	6725802.509	Valkohntpeura
1135	260899.342	6691116.85	Valkohntpeura
1136	267887.868	6900012.314	Metskauris
1137	280233.501	6729092.938	Metskauris
1138	353750.729	6727695.961	Valkohntpeura
1139	516596.617	6810230.519	Hirvi
1140	341441.194	7030794.404	Metspeura
1141	349906.143	6929421.192	Hirvi
1142	413043.539	6949913.326	Metskauris
1143	266069.042	6736883.444	Valkohntpeura
1144	445191.331	6780124.186	Metskauris
1145	199440.713	6762681.557	Valkohntpeura
1146	289633.835	6769535.331	Valkohntpeura
1147	279149.889	6754099.195	Valkohntpeura
1148	362493.474	6731424.925	Valkohntpeura
1149	347277.356	6775974.503	Metskauris
1150	264272.601	6728757.101	Valkohntpeura
1151	409964.655	6719923.825	Hirvi
1152	209462.886	6792847.56	Metskauris
1153	218468.875	6683323.764	Metskauris
1154	321970.804	6976575.952	Metskauris
1155	206426.664	6727840.492	Valkohntpeura
1156	519608.552	7452514.731	Metskauris
1157	334254.771	6833152.949	Valkohntpeura
1158	247055.69	6759903.124	Metskauris
1159	247699.039	6755977.108	Metskauris
1160	318228.328	6799754.461	Valkohntpeura
1161	242632.715	6701933.386	Metskauris
1162	301078.744	6824220.583	Hirvi
1163	287986.461	6825318.52	Metskauris
1164	301447.47	6779268.701	Valkohntpeura
1165	243867.341	6707559.154	Metskauris
1166	305184.332	6646999.836	Valkohntpeura
1167	288230.851	6785085.934	Valkohntpeura
1168	426332.195	7207826.587	Metskauris
1169	224457.917	6835678.446	Hirvi
1170	444784.809	6755775.605	Villisika
1171	328649.498	6804300.822	Metskauris
1172	243289.57	6783231.348	Valkohntpeura
